4	〃
5	仝
6	々
7	○
7	〇
8	ＡＢＣ順
9	ＣＤプレーヤー
9	ＣＤプレイヤー
10	Ｎ響
11	Ｏバック
12	Ｔシャツ
13	Ｔバック
14	阿吽の呼吸
14	あうんの呼吸
14	あ・うんの呼吸
16	明白
17	明白
17	偸閑
17	白地
18	明かん
19	悪どい
19	灰汁どい
20	論う
21	遇う
21	配う
22	馬酔木
23	彼処
23	彼所
25	あっという間に
25	あっと言う間に
25	アッという間に
25	アッと言う間に
25	あっとゆう間に
25	アッとゆう間に
28	彼の
30	あの人
30	彼の人
31	あの方
31	彼の方
32	溢れる
34	阿呆陀羅
35	甘子
35	天魚
35	雨子
39	𩺊
40	彼
40	彼れ
42	いい加減にしなさい
43	いい年をして
43	いい歳をして
44	否々
44	否否
45	如何わしい
47	いかなる場合でも
47	如何なる場合でも
48	如何にも
49	幾つも
50	行けない
58	いじり回す
58	弄り回す
58	弄りまわす
62	何時もより
63	いとも簡単に
64	鯔背
65	嘶く
66	嘶き
68	嫌に
68	厭に
71	居らっしゃる
80	畝り
82	狼狽える
87	鱝
87	鱏
87	海鷂魚
91	斉魚
92	お出でになる
92	御出でになる
96	おけさ節
98	お座なりになる
101	悍ましい
101	悍しい
105	落っこちる
109	御田
109	お田
111	お鍋
111	御鍋
116	お負けに
116	御負けに
117	お呪い
117	御呪い
117	お咒い
119	御襁褓気触れ
119	お襁褓気触れ
119	オムツ気触れ
120	お粧し
120	御粧し
121	おめでとう御座います
121	御目出度う御座います
121	お目出度うございます
126	お握り
126	御握り
127	お陰
127	お蔭
127	御陰
127	御蔭
128	お陰様
128	お蔭様
128	おかげ様
128	お陰さま
128	御陰様
128	お蔭さま
128	御蔭様
129	お下げ
129	御下げ
130	お化け
130	御化け
131	お化け屋敷
131	おばけ屋敷
131	御化け屋敷
132	お嫁さん
133	お菓子
133	御菓子
134	お願いします
134	御願いします
135	お願いいたします
135	お願い致します
135	御願い致します
135	御願いいたします
136	お帰りなさい
136	御帰りなさい
137	お気の毒
137	御気の毒
137	お気のどく
138	お客さん
138	御客さん
139	お客様
139	お客さま
139	御客様
139	御客さま
140	お休みなさい
140	御休みなさい
